date,store_id,category,sub_category,item_id,is_weekend,is_holiday,units_sold,revenue,avg_price,footfall,promotion_discount_pct,promotion_type,holiday_type,weather_condition,temperature_c
2025-12-09,Store_1,Household,General,Hsh_Item_4,0,0,20.0,3656.7,203.15,379,10,Discount,no_holiday,Rainy,37.2
2025-12-10,Store_1,Household,General,Hsh_Item_4,0,0,27.0,3535.62,187.07,391,30,Clearance,no_holiday,Rainy,31.3
2025-12-11,Store_1,Household,General,Hsh_Item_4,0,0,23.0,3945.01,190.58,407,10,Clearance,no_holiday,Cloudy,19.2
2025-12-12,Store_1,Household,General,Hsh_Item_4,0,0,19.0,2881.16,189.55,323,20,Clearance,no_holiday,Cloudy,18.7
2025-12-13,Store_1,Household,General,Hsh_Item_4,1,0,36.0,6379.56,196.9,523,10,Clearance,no_holiday,Sunny,21.7
2025-12-14,Store_1,Household,General,Hsh_Item_4,1,0,28.0,4601.77,182.61,369,10,Clearance,no_holiday,Storm,29.3
2025-12-15,Store_1,Household,General,Hsh_Item_4,0,0,26.0,3355.66,161.33,424,20,Discount,no_holiday,Rainy,18.2
2025-12-16,Store_1,Household,General,Hsh_Item_4,0,0,22.0,4086.72,185.76,430,0,no_promotion,no_holiday,Rainy,26.5
2025-12-17,Store_1,Household,General,Hsh_Item_4,0,0,25.0,2985.85,170.62,381,30,Discount,no_holiday,Sunny,15.1
2025-12-18,Store_1,Household,General,Hsh_Item_4,0,0,21.0,2534.13,172.39,457,30,Discount,no_holiday,Cloudy,38.4
2025-12-19,Store_1,Household,General,Hsh_Item_4,0,0,16.0,2713.54,188.44,405,10,Discount,no_holiday,Cloudy,17.8
2025-12-20,Store_1,Household,General,Hsh_Item_4,1,0,23.0,3185.06,197.83,332,30,no_promotion,no_holiday,Sunny,27.9
2025-12-21,Store_1,Household,General,Hsh_Item_4,1,0,27.0,4381.53,180.31,437,10,no_promotion,no_holiday,Sunny,36.4
2025-12-22,Store_1,Household,General,Hsh_Item_4,0,0,20.0,3689.0,184.45,449,0,no_promotion,no_holiday,Storm,36.8
2025-12-23,Store_1,Household,General,Hsh_Item_4,0,0,24.0,4908.24,204.51,446,0,no_promotion,no_holiday,Storm,39.8
2025-12-24,Store_1,Household,General,Hsh_Item_4,0,0,14.0,2311.72,183.47,393,10,Discount,no_holiday,Sunny,22.3
2025-12-25,Store_1,Household,General,Hsh_Item_4,0,0,15.0,2935.71,217.46,323,10,Clearance,no_holiday,Cloudy,16.3
2025-12-26,Store_1,Household,General,Hsh_Item_4,0,0,24.0,4515.36,188.14,536,0,no_promotion,no_holiday,Storm,22.7
2025-12-27,Store_1,Household,General,Hsh_Item_4,1,0,21.0,2598.12,154.65,430,20,Discount,no_holiday,Sunny,18.3
2025-12-28,Store_1,Household,General,Hsh_Item_4,1,0,33.0,5668.24,190.85,429,10,BOGO,no_holiday,Rainy,28.3
2025-12-29,Store_1,Household,General,Hsh_Item_4,0,0,15.0,2504.12,185.49,368,10,no_promotion,no_holiday,Storm,30.4
2025-12-30,Store_1,Household,General,Hsh_Item_4,0,0,23.0,3653.69,198.57,466,20,BOGO,no_holiday,Sunny,39.3
2025-12-31,Store_1,Household,General,Hsh_Item_4,0,0,19.0,3243.7,189.69,326,10,BOGO,no_holiday,Sunny,25.2
2025-01-01,Store_1,Household,General,Hsh_Item_5,0,0,25.0,4005.22,178.01,455,10,Discount,no_holiday,Sunny,34.7
2025-01-02,Store_1,Household,General,Hsh_Item_5,0,0,18.0,2630.39,162.37,421,10,BOGO,no_holiday,Storm,26.4
2025-01-03,Store_1,Household,General,Hsh_Item_5,0,0,19.0,3362.81,176.99,369,0,no_promotion,no_holiday,Sunny,18.5
2025-01-04,Store_1,Household,General,Hsh_Item_5,1,1,34.0,3992.45,167.75,377,30,Discount,IndependenceDay,Cloudy,39.0
2025-01-05,Store_1,Household,General,Hsh_Item_5,1,0,28.0,3844.74,171.64,315,20,Clearance,no_holiday,Sunny,23.4
2025-01-06,Store_1,Household,General,Hsh_Item_5,0,0,27.0,3562.27,188.48,455,30,Clearance,no_holiday,Storm,31.6
2025-01-07,Store_1,Household,General,Hsh_Item_5,0,1,26.0,3713.71,204.05,355,30,Discount,no_holiday,Sunny,33.0
2025-01-08,Store_1,Household,General,Hsh_Item_5,0,0,20.0,2970.88,185.68,437,20,no_promotion,no_holiday,Cloudy,21.1
2025-01-09,Store_1,Household,General,Hsh_Item_5,0,0,18.0,2930.04,162.78,435,0,no_promotion,no_holiday,Cloudy,26.6
2025-01-10,Store_1,Household,General,Hsh_Item_5,0,0,19.0,2479.12,186.4,380,30,Discount,no_holiday,Rainy,24.5
2025-01-11,Store_1,Household,General,Hsh_Item_5,1,0,25.0,4930.75,197.23,357,0,no_promotion,no_holiday,Storm,24.3
2025-01-12,Store_1,Household,General,Hsh_Item_5,1,0,25.0,2996.35,171.22,370,30,BOGO,no_holiday,Storm,18.3
2025-01-13,Store_1,Household,General,Hsh_Item_5,0,0,23.0,2866.93,178.07,376,30,Discount,no_holiday,Storm,28.7
2025-01-14,Store_1,Household,General,Hsh_Item_5,0,0,26.0,4685.46,180.21,442,0,no_promotion,no_holiday,Rainy,36.8
2025-01-15,Store_1,Household,General,Hsh_Item_5,0,0,14.0,1653.26,168.7,381,30,Discount,no_holiday,Storm,18.5
2025-01-16,Store_1,Household,General,Hsh_Item_5,0,0,24.0,4089.74,189.34,396,10,Discount,no_holiday,Cloudy,15.5
2025-01-17,Store_1,Household,General,Hsh_Item_5,0,0,20.0,3208.68,178.26,401,10,BOGO,no_holiday,Storm,17.0
2025-01-18,Store_1,Household,General,Hsh_Item_5,1,0,26.0,4837.04,186.04,414,0,no_promotion,no_holiday,Rainy,36.7
2025-01-19,Store_1,Household,General,Hsh_Item_5,1,0,22.0,2943.07,167.22,379,20,Clearance,no_holiday,Cloudy,37.7
2025-01-20,Store_1,Household,General,Hsh_Item_5,0,0,21.0,2553.39,173.7,424,30,Discount,no_holiday,Storm,26.0
2025-01-21,Store_1,Household,General,Hsh_Item_5,0,0,15.0,2856.0,190.4,293,0,no_promotion,no_holiday,Sunny,36.9
2025-01-22,Store_1,Household,General,Hsh_Item_5,0,0,30.0,3667.23,174.63,401,30,Clearance,no_holiday,Rainy,31.1
2025-01-23,Store_1,Household,General,Hsh_Item_5,0,0,26.0,5326.62,204.87,473,0,no_promotion,no_holiday,Sunny,20.8
2025-01-24,Store_1,Household,General,Hsh_Item_5,0,0,26.0,4077.45,174.25,435,10,Discount,no_holiday,Rainy,27.7
2025-01-25,Store_1,Household,General,Hsh_Item_5,1,0,25.0,4581.0,183.24,429,0,no_promotion,no_holiday,Cloudy,31.2
2025-01-26,Store_1,Household,General,Hsh_Item_5,1,0,23.0,4004.0,193.43,404,10,Clearance,no_holiday,Sunny,39.3
2025-01-27,Store_1,Household,General,Hsh_Item_5,0,0,22.0,2457.53,159.58,441,30,BOGO,no_holiday,Storm,15.6
2025-01-28,Store_1,Household,General,Hsh_Item_5,0,0,20.0,2474.24,154.64,397,20,no_promotion,no_holiday,Rainy,35.2
2025-01-29,Store_1,Household,General,Hsh_Item_5,0,0,15.0,2133.4,158.03,442,10,Discount,no_holiday,Rainy,36.2
2025-01-30,Store_1,Household,General,Hsh_Item_5,0,0,16.0,2853.79,198.18,357,10,BOGO,no_holiday,Cloudy,23.8
2025-01-31,Store_1,Household,General,Hsh_Item_5,0,0,23.0,3561.44,172.05,490,10,Discount,no_holiday,Cloudy,25.7
2025-02-01,Store_1,Household,General,Hsh_Item_5,1,0,23.0,3989.86,216.84,366,20,BOGO,no_holiday,Sunny,20.9
2025-02-02,Store_1,Household,General,Hsh_Item_5,1,0,27.0,4640.49,171.87,444,0,no_promotion,no_holiday,Storm,27.9
2025-02-03,Store_1,Household,General,Hsh_Item_5,0,0,22.0,2812.96,182.66,372,30,BOGO,no_holiday,Rainy,21.8
2025-02-04,Store_1,Household,General,Hsh_Item_5,0,0,23.0,4185.75,202.21,461,10,BOGO,no_holiday,Cloudy,17.5
2025-02-05,Store_1,Household,General,Hsh_Item_5,0,0,16.0,3342.24,208.89,364,0,no_promotion,no_holiday,Sunny,18.9
2025-02-06,Store_1,Household,General,Hsh_Item_5,0,1,20.0,2935.66,209.69,370,30,Clearance,IndependenceDay,Rainy,36.0
2025-02-07,Store_1,Household,General,Hsh_Item_5,0,0,20.0,3553.2,197.4,431,10,Discount,no_holiday,Storm,30.4
2025-02-08,Store_1,Household,General,Hsh_Item_5,1,0,19.0,2590.17,194.75,331,30,no_promotion,no_holiday,Storm,35.9
2025-02-09,Store_1,Household,General,Hsh_Item_5,1,0,23.0,3468.95,188.53,330,20,no_promotion,no_holiday,Cloudy,21.9
2025-02-10,Store_1,Household,General,Hsh_Item_5,0,0,22.0,4206.62,191.21,409,0,no_promotion,no_holiday,Cloudy,27.8
2025-02-11,Store_1,Household,General,Hsh_Item_5,0,0,21.0,3613.26,172.06,381,0,no_promotion,no_holiday,Sunny,22.8
2025-02-12,Store_1,Household,General,Hsh_Item_5,0,0,28.0,3297.11,168.22,450,30,Discount,no_holiday,Sunny,31.5
2025-02-13,Store_1,Household,General,Hsh_Item_5,0,0,18.0,2591.28,179.95,341,20,Clearance,no_holiday,Cloudy,39.6
2025-02-14,Store_1,Household,General,Hsh_Item_5,0,0,16.0,2840.8,177.55,366,0,no_promotion,no_holiday,Cloudy,16.8
2025-02-15,Store_1,Household,General,Hsh_Item_5,1,0,24.0,3330.62,173.47,415,20,no_promotion,no_holiday,Sunny,21.4
2025-02-16,Store_1,Household,General,Hsh_Item_5,1,0,17.0,3230.51,190.03,373,0,no_promotion,no_holiday,Storm,30.1
2025-02-17,Store_1,Household,General,Hsh_Item_5,0,0,23.0,3119.54,193.76,351,30,no_promotion,no_holiday,Storm,36.4
2025-02-18,Store_1,Household,General,Hsh_Item_5,0,0,24.0,3480.38,181.27,456,20,BOGO,no_holiday,Storm,32.3
2025-02-19,Store_1,Household,General,Hsh_Item_5,0,0,19.0,3059.46,201.28,433,20,no_promotion,no_holiday,Sunny,25.3
2025-02-20,Store_1,Household,General,Hsh_Item_5,0,0,17.0,2502.47,163.56,379,10,Discount,no_holiday,Storm,29.2
2025-02-21,Store_1,Household,General,Hsh_Item_5,0,0,18.0,2551.82,177.21,394,20,no_promotion,no_holiday,Rainy,33.5
2025-02-22,Store_1,Household,General,Hsh_Item_5,1,0,28.0,3325.73,169.68,414,30,no_promotion,no_holiday,Cloudy,20.3
2025-02-23,Store_1,Household,General,Hsh_Item_5,1,1,37.0,5098.9,153.12,399,10,BOGO,IndependenceDay,Rainy,30.6
2025-02-24,Store_1,Household,General,Hsh_Item_5,0,0,20.0,2860.96,178.81,398,20,no_promotion,no_holiday,Sunny,38.6
2025-02-25,Store_1,Household,General,Hsh_Item_5,0,0,17.0,2424.2,178.25,495,20,Clearance,no_holiday,Storm,23.2
2025-02-26,Store_1,Household,General,Hsh_Item_5,0,0,20.0,3632.22,201.79,406,10,Discount,no_holiday,Storm,20.4
2025-02-27,Store_1,Household,General,Hsh_Item_5,0,0,21.0,3176.54,189.08,405,20,no_promotion,no_holiday,Cloudy,37.1
2025-02-28,Store_1,Household,General,Hsh_Item_5,0,0,21.0,3470.25,165.25,450,0,no_promotion,no_holiday,Storm,18.2
2025-03-01,Store_1,Household,General,Hsh_Item_5,1,0,25.0,5167.5,206.7,465,0,no_promotion,no_holiday,Cloudy,32.3
2025-03-02,Store_1,Household,General,Hsh_Item_5,1,0,22.0,4346.76,197.58,358,0,no_promotion,no_holiday,Sunny,37.9
2025-03-03,Store_1,Household,General,Hsh_Item_5,0,0,21.0,3560.38,188.38,416,10,no_promotion,no_holiday,Rainy,35.3
2025-03-04,Store_1,Household,General,Hsh_Item_5,0,0,20.0,2474.36,176.74,365,30,Discount,no_holiday,Storm,27.4
2025-03-05,Store_1,Household,General,Hsh_Item_5,0,0,23.0,3822.14,166.18,457,0,no_promotion,no_holiday,Sunny,29.2
2025-03-06,Store_1,Household,General,Hsh_Item_5,0,0,19.0,2654.53,174.64,381,20,no_promotion,no_holiday,Storm,20.1
2025-03-07,Store_1,Household,General,Hsh_Item_5,0,0,21.0,2876.5,195.68,411,30,Clearance,no_holiday,Cloudy,18.0
2025-03-08,Store_1,Household,General,Hsh_Item_5,1,0,34.0,7042.76,207.14,477,0,no_promotion,no_holiday,Rainy,28.5
2025-03-09,Store_1,Household,General,Hsh_Item_5,1,0,29.0,5277.94,202.22,428,10,no_promotion,no_holiday,Cloudy,16.1
2025-03-10,Store_1,Household,General,Hsh_Item_5,0,0,22.0,3805.12,172.96,409,0,no_promotion,no_holiday,Sunny,39.4
2025-03-11,Store_1,Household,General,Hsh_Item_5,0,0,22.0,2884.29,163.88,352,20,BOGO,no_holiday,Sunny,28.9
2025-03-12,Store_1,Household,General,Hsh_Item_5,0,0,23.0,2930.68,182.03,386,30,Clearance,no_holiday,Storm,23.3
2025-03-13,Store_1,Household,General,Hsh_Item_5,0,0,23.0,3198.77,154.53,397,10,Discount,no_holiday,Sunny,30.4
2025-03-14,Store_1,Household,General,Hsh_Item_5,0,0,17.0,2197.34,184.65,395,30,Clearance,no_holiday,Rainy,15.4
2025-03-15,Store_1,Household,General,Hsh_Item_5,1,0,24.0,3841.99,177.87,373,10,BOGO,no_holiday,Rainy,36.8
2025-03-16,Store_1,Household,General,Hsh_Item_5,1,0,29.0,5025.41,173.29,498,0,no_promotion,no_holiday,Storm,33.9
2025-03-17,Store_1,Household,General,Hsh_Item_5,0,0,22.0,2763.9,157.04,329,20,Clearance,no_holiday,Rainy,23.7
2025-03-18,Store_1,Household,General,Hsh_Item_5,0,0,24.0,3148.32,187.4,379,30,Clearance,no_holiday,Storm,29.3
2025-03-19,Store_1,Household,General,Hsh_Item_5,0,0,19.0,2946.84,172.33,425,10,no_promotion,no_holiday,Rainy,23.4
2025-03-20,Store_1,Household,General,Hsh_Item_5,0,0,25.0,2855.12,163.15,427,30,Clearance,no_holiday,Cloudy,22.8
2025-03-21,Store_1,Household,General,Hsh_Item_5,0,0,29.0,2814.39,138.64,502,30,Clearance,no_holiday,Cloudy,38.9
2025-03-22,Store_1,Household,General,Hsh_Item_5,1,0,31.0,5010.84,179.6,472,10,no_promotion,no_holiday,Rainy,36.8
2025-03-23,Store_1,Household,General,Hsh_Item_5,1,0,21.0,3884.33,205.52,404,10,Discount,no_holiday,Storm,15.4
2025-03-24,Store_1,Household,General,Hsh_Item_5,0,0,20.0,2854.88,203.92,340,30,Discount,no_holiday,Rainy,29.1
2025-03-25,Store_1,Household,General,Hsh_Item_5,0,0,23.0,2792.06,173.42,422,30,Clearance,no_holiday,Storm,17.2
2025-03-26,Store_1,Household,General,Hsh_Item_5,0,0,18.0,3083.94,171.33,364,0,no_promotion,no_holiday,Sunny,32.0
2025-03-27,Store_1,Household,General,Hsh_Item_5,0,0,15.0,2801.25,186.75,358,0,no_promotion,no_holiday,Cloudy,31.6
2025-03-28,Store_1,Household,General,Hsh_Item_5,0,0,20.0,2981.16,165.62,443,10,BOGO,no_holiday,Sunny,25.3
2025-03-29,Store_1,Household,General,Hsh_Item_5,1,0,30.0,4977.45,184.35,415,10,Discount,no_holiday,Sunny,29.5
2025-03-30,Store_1,Household,General,Hsh_Item_5,1,0,16.0,3056.48,191.03,314,0,no_promotion,no_holiday,Storm,24.7
2025-03-31,Store_1,Household,General,Hsh_Item_5,0,0,22.0,3044.12,197.67,452,30,BOGO,no_holiday,Cloudy,16.8
2025-04-01,Store_1,Household,General,Hsh_Item_5,0,0,18.0,2571.26,178.56,342,20,Discount,no_holiday,Cloudy,25.6
2025-04-02,Store_1,Household,General,Hsh_Item_5,0,0,22.0,2726.88,177.07,436,30,no_promotion,no_holiday,Storm,31.2
2025-04-03,Store_1,Household,General,Hsh_Item_5,0,0,18.0,2409.98,167.36,385,20,Discount,no_holiday,Storm,36.7
2025-04-04,Store_1,Household,General,Hsh_Item_5,0,0,20.0,2353.26,168.09,352,30,no_promotion,no_holiday,Rainy,39.7
2025-04-05,Store_1,Household,General,Hsh_Item_5,1,0,20.0,3181.32,176.74,419,10,no_promotion,no_holiday,Storm,20.0
2025-04-06,Store_1,Household,General,Hsh_Item_5,1,0,22.0,4076.38,185.29,432,0,no_promotion,no_holiday,Sunny,33.5
2025-04-07,Store_1,Household,General,Hsh_Item_5,0,0,32.0,5563.01,193.16,488,10,Discount,no_holiday,Sunny,22.1
2025-04-08,Store_1,Household,General,Hsh_Item_5,0,0,25.0,2947.52,168.43,415,30,Discount,no_holiday,Rainy,23.6
2025-04-09,Store_1,Household,General,Hsh_Item_5,0,0,21.0,2961.9,201.49,426,30,Clearance,no_holiday,Storm,16.5
2025-04-10,Store_1,Household,General,Hsh_Item_5,0,1,29.0,5106.9,176.1,412,0,no_promotion,NewYear,Cloudy,34.8
2025-04-11,Store_1,Household,General,Hsh_Item_5,0,0,22.0,2767.23,179.69,365,30,Clearance,no_holiday,Sunny,19.0
2025-04-12,Store_1,Household,General,Hsh_Item_5,1,0,37.0,5009.5,169.24,499,20,Discount,no_holiday,Storm,23.4
2025-04-13,Store_1,Household,General,Hsh_Item_5,1,0,21.0,3046.89,145.09,357,0,no_promotion,no_holiday,Cloudy,24.9
2025-04-14,Store_1,Household,General,Hsh_Item_5,0,0,28.0,3777.51,192.73,440,30,Clearance,no_holiday,Rainy,20.4
2025-04-15,Store_1,Household,General,Hsh_Item_5,0,0,19.0,2535.11,190.61,490,30,BOGO,no_holiday,Sunny,35.9
2025-04-16,Store_1,Household,General,Hsh_Item_5,0,0,19.0,2674.44,175.95,427,20,Discount,no_holiday,Rainy,20.1
2025-04-17,Store_1,Household,General,Hsh_Item_5,0,0,23.0,2913.46,180.96,406,30,BOGO,no_holiday,Cloudy,31.5
2025-04-18,Store_1,Household,General,Hsh_Item_5,0,0,21.0,3148.82,187.43,373,20,no_promotion,no_holiday,Cloudy,17.1
2025-04-19,Store_1,Household,General,Hsh_Item_5,1,0,26.0,3685.5,157.5,486,10,no_promotion,no_holiday,Rainy,22.7
2025-04-20,Store_1,Household,General,Hsh_Item_5,1,0,26.0,4033.69,172.38,402,10,BOGO,no_holiday,Storm,29.3
2025-04-21,Store_1,Household,General,Hsh_Item_5,0,0,20.0,3828.8,191.44,476,0,no_promotion,no_holiday,Rainy,27.9
2025-04-22,Store_1,Household,General,Hsh_Item_5,0,1,29.0,3757.01,161.94,418,20,Discount,IndependenceDay,Storm,35.0
2025-04-23,Store_1,Household,General,Hsh_Item_5,0,0,27.0,4476.79,184.23,460,10,Discount,no_holiday,Storm,30.5
2025-04-24,Store_1,Household,General,Hsh_Item_5,0,0,29.0,3257.54,160.47,461,30,no_promotion,no_holiday,Sunny,22.7
2025-04-25,Store_1,Household,General,Hsh_Item_5,0,0,20.0,3360.96,186.72,458,10,BOGO,no_holiday,Rainy,19.5
2025-04-26,Store_1,Household,General,Hsh_Item_5,1,0,22.0,3553.9,179.49,420,10,Discount,no_holiday,Storm,15.0
2025-04-27,Store_1,Household,General,Hsh_Item_5,1,0,23.0,3605.02,156.74,410,0,no_promotion,no_holiday,Sunny,30.0
2025-04-28,Store_1,Household,General,Hsh_Item_5,0,0,23.0,4525.71,196.77,497,0,no_promotion,no_holiday,Cloudy,24.4
2025-04-29,Store_1,Household,General,Hsh_Item_5,0,0,20.0,3049.56,169.42,442,10,no_promotion,no_holiday,Sunny,23.1
2025-04-30,Store_1,Household,General,Hsh_Item_5,0,0,25.0,3787.42,168.33,438,10,no_promotion,no_holiday,Sunny,27.7
2025-05-01,Store_1,Household,General,Hsh_Item_5,0,0,21.0,2688.48,182.89,365,30,no_promotion,no_holiday,Rainy,34.1
2025-05-02,Store_1,Household,General,Hsh_Item_5,0,0,19.0,3360.83,196.54,352,10,no_promotion,no_holiday,Storm,28.9
2025-05-03,Store_1,Household,General,Hsh_Item_5,1,0,23.0,3803.51,165.37,474,0,no_promotion,no_holiday,Sunny,39.3
2025-05-04,Store_1,Household,General,Hsh_Item_5,1,0,20.0,2894.24,180.89,265,20,BOGO,no_holiday,Storm,27.9
2025-05-05,Store_1,Household,General,Hsh_Item_5,0,0,9.0,1340.42,186.17,296,20,Clearance,no_holiday,Cloudy,17.9
2025-05-06,Store_1,Household,General,Hsh_Item_5,0,0,22.0,4179.56,189.98,417,0,no_promotion,no_holiday,Cloudy,18.5
2025-05-07,Store_1,Household,General,Hsh_Item_5,0,0,28.0,4088.9,182.54,464,20,Discount,no_holiday,Sunny,24.3
2025-05-08,Store_1,Household,General,Hsh_Item_5,0,0,20.0,2795.36,174.71,406,20,no_promotion,no_holiday,Storm,27.5
2025-05-09,Store_1,Household,General,Hsh_Item_5,0,0,22.0,3697.76,168.08,392,0,no_promotion,no_holiday,Storm,18.5
2025-05-10,Store_1,Household,General,Hsh_Item_5,1,0,26.0,3298.57,181.24,385,30,no_promotion,no_holiday,Cloudy,17.7
2025-05-11,Store_1,Household,General,Hsh_Item_5,1,0,28.0,4607.68,164.56,472,0,no_promotion,no_holiday,Storm,37.3
2025-05-12,Store_1,Household,General,Hsh_Item_5,0,0,28.0,3089.63,137.93,494,20,BOGO,no_holiday,Cloudy,32.0
2025-05-13,Store_1,Household,General,Hsh_Item_5,0,0,32.0,5365.15,186.29,431,10,no_promotion,no_holiday,Cloudy,30.8
2025-05-14,Store_1,Household,General,Hsh_Item_5,0,0,21.0,3242.74,193.02,329,20,Clearance,no_holiday,Storm,22.1
2025-05-15,Store_1,Household,General,Hsh_Item_5,0,0,23.0,3357.31,145.97,446,0,no_promotion,no_holiday,Sunny,32.0
2025-05-16,Store_1,Household,General,Hsh_Item_5,0,0,17.0,2531.54,165.46,403,10,Discount,no_holiday,Storm,17.1
2025-05-17,Store_1,Household,General,Hsh_Item_5,1,0,23.0,3910.64,188.92,367,10,Discount,no_holiday,Rainy,29.2
2025-05-18,Store_1,Household,General,Hsh_Item_5,1,0,19.0,2788.08,209.63,315,30,BOGO,no_holiday,Storm,16.5
2025-05-19,Store_1,Household,General,Hsh_Item_5,0,0,18.0,3245.4,180.3,333,0,no_promotion,no_holiday,Sunny,35.4
2025-05-20,Store_1,Household,General,Hsh_Item_5,0,0,23.0,3119.17,169.52,431,20,Clearance,no_holiday,Rainy,19.3
2025-05-21,Store_1,Household,General,Hsh_Item_5,0,1,22.0,3511.93,177.37,389,10,no_promotion,IndependenceDay,Storm,34.5
2025-05-22,Store_1,Household,General,Hsh_Item_5,0,0,18.0,3596.4,199.8,368,0,no_promotion,no_holiday,Rainy,18.9
2025-05-23,Store_1,Household,General,Hsh_Item_5,0,1,28.0,3345.72,170.7,429,30,BOGO,NewYear,Storm,35.5
2025-05-24,Store_1,Household,General,Hsh_Item_5,1,0,27.0,4094.31,168.49,427,10,Discount,no_holiday,Sunny,31.0
2025-05-25,Store_1,Household,General,Hsh_Item_5,1,0,22.0,3426.39,173.05,403,10,Clearance,no_holiday,Rainy,30.8
2025-05-26,Store_1,Household,General,Hsh_Item_5,0,0,21.0,3142.5,166.27,417,10,Discount,no_holiday,Cloudy,22.6
2025-05-27,Store_1,Household,General,Hsh_Item_5,0,0,25.0,3180.98,181.77,405,30,BOGO,no_holiday,Storm,26.4
2025-05-28,Store_1,Household,General,Hsh_Item_5,0,0,19.0,3478.14,203.4,386,10,Discount,no_holiday,Storm,31.1
2025-05-29,Store_1,Household,General,Hsh_Item_5,0,0,22.0,3249.84,184.65,439,20,Clearance,no_holiday,Rainy,18.5
2025-05-30,Store_1,Household,General,Hsh_Item_5,0,0,22.0,3104.11,176.37,401,20,Discount,no_holiday,Rainy,34.9
2025-05-31,Store_1,Household,General,Hsh_Item_5,1,0,33.0,4641.12,175.8,461,20,Clearance,no_holiday,Storm,27.7
2025-06-01,Store_1,Household,General,Hsh_Item_5,1,0,16.0,2267.86,157.49,316,10,no_promotion,no_holiday,Sunny,30.6
2025-06-02,Store_1,Household,General,Hsh_Item_5,0,0,22.0,3391.87,192.72,398,20,BOGO,no_holiday,Cloudy,22.4
2025-06-03,Store_1,Household,General,Hsh_Item_5,0,0,27.0,3380.83,178.88,403,30,Discount,no_holiday,Cloudy,19.8
2025-06-04,Store_1,Household,General,Hsh_Item_5,0,0,23.0,2856.14,177.4,377,30,no_promotion,no_holiday,Rainy,34.2
2025-06-05,Store_1,Household,General,Hsh_Item_5,0,0,15.0,3050.73,225.98,299,10,Clearance,no_holiday,Sunny,19.3
2025-06-06,Store_1,Household,General,Hsh_Item_5,0,0,26.0,4791.8,184.3,499,0,no_promotion,no_holiday,Rainy,28.6
2025-06-07,Store_1,Household,General,Hsh_Item_5,1,0,21.0,3197.31,169.17,323,10,Clearance,no_holiday,Sunny,27.5
2025-06-08,Store_1,Household,General,Hsh_Item_5,1,0,29.0,5041.94,173.86,435,0,no_promotion,no_holiday,Rainy,29.3
2025-06-09,Store_1,Household,General,Hsh_Item_5,0,0,14.0,2201.25,196.54,391,20,Discount,no_holiday,Storm,38.8
2025-06-10,Store_1,Household,General,Hsh_Item_5,0,0,18.0,2288.54,181.63,416,30,no_promotion,no_holiday,Cloudy,31.8
2025-06-11,Store_1,Household,General,Hsh_Item_5,0,0,21.0,3010.58,159.29,371,10,BOGO,no_holiday,Rainy,18.1
2025-06-12,Store_1,Household,General,Hsh_Item_5,0,0,18.0,3130.49,193.24,453,10,no_promotion,no_holiday,Sunny,28.4
2025-06-13,Store_1,Household,General,Hsh_Item_5,0,0,27.0,4140.23,170.38,513,10,Clearance,no_holiday,Sunny,24.7
2025-06-14,Store_1,Household,General,Hsh_Item_5,1,0,21.0,4346.58,206.98,376,0,no_promotion,no_holiday,Rainy,17.3
2025-06-15,Store_1,Household,General,Hsh_Item_5,1,0,24.0,4693.2,195.55,474,0,no_promotion,no_holiday,Rainy,20.9
2025-06-16,Store_1,Household,General,Hsh_Item_5,0,0,27.0,3280.28,173.56,457,30,Discount,no_holiday,Cloudy,33.6
2025-06-17,Store_1,Household,General,Hsh_Item_5,0,0,22.0,3492.72,198.45,409,20,BOGO,no_holiday,Cloudy,37.9
2025-06-18,Store_1,Household,General,Hsh_Item_5,0,0,26.0,4705.48,180.98,421,0,no_promotion,no_holiday,Storm,38.2
2025-06-19,Store_1,Household,General,Hsh_Item_5,0,0,19.0,3653.32,192.28,443,0,no_promotion,no_holiday,Sunny,39.5
2025-06-20,Store_1,Household,General,Hsh_Item_5,0,0,24.0,3590.02,186.98,370,20,Discount,no_holiday,Rainy,18.6
2025-06-21,Store_1,Household,General,Hsh_Item_5,1,0,30.0,3524.01,167.81,416,30,Discount,no_holiday,Storm,39.4
2025-06-22,Store_1,Household,General,Hsh_Item_5,1,0,26.0,3107.29,170.73,422,30,Clearance,no_holiday,Rainy,30.8
2025-06-23,Store_1,Household,General,Hsh_Item_5,0,0,23.0,3136.76,194.83,360,30,no_promotion,no_holiday,Cloudy,22.3
2025-06-24,Store_1,Household,General,Hsh_Item_5,0,1,31.0,3801.41,175.18,385,30,Clearance,NewYear,Cloudy,31.7
2025-06-25,Store_1,Household,General,Hsh_Item_5,0,0,21.0,2926.39,174.19,395,20,BOGO,no_holiday,Storm,39.7
2025-06-26,Store_1,Household,General,Hsh_Item_5,0,0,21.0,2793.0,166.25,388,20,BOGO,no_holiday,Rainy,32.3
2025-06-27,Store_1,Household,General,Hsh_Item_5,0,0,15.0,2791.5,186.1,346,0,no_promotion,no_holiday,Storm,20.9
2025-06-28,Store_1,Household,General,Hsh_Item_5,1,0,24.0,3522.96,209.7,409,30,Clearance,no_holiday,Rainy,16.6
